urn,ts,company,numLikes,numComments,text,Environment,Positive,Waste and Emissions Management ,Social,Diversity and Inclusion,Climate Impact,Biodiversity and Environmental Footprint,Negative,Waste and Emission Management,Environmental Opportunities ,Human Capital ,Governance,Legal Compliance,Workplace and Product Safety,Business Ethics and Transparency,Product Stewardship,Environmental Crime
6986365692920954880,2022-10-13 16:43:01,mckesson,27,0,"Chronic disease accounts for 7 of the top 10 causes of death in America and more than 90 percent of annual healthcare spending. Read our article about addressing the growing demands, the role of technology, and how Patient Assistance Programs can help structure patient care. https://bit.ly/3CTDnHr",,,,,,,,,,,,,,,,,
6986368279393009664,2022-10-13 16:53:18,tektronix,31,0,"Coming in late October: a faster way to evaluate your PCIe® link health. Learn more here. https://bit.ly/3C9ILVa

#Tektronix #FasterResults #PCIe #Innovation #Engineering",,,,,,,,,,,,,,,,,
6986369967784947712,2022-10-13 17:00:00,humana,100,0,"Last month Humana sponsored the 5th annual DiversityInc Women of Color and Their Allies conference. Hosted in our corporate hometown, Louisville, Ky., thought leaders and researchers came together to discuss and connect on the challenges women of color face in corporate America and to celebrate their numerous and often underappreciated contributions.  

“It was incredible to see the hard work of so many individuals and organizations come together to make real impact and support the work of women of color across the nation,” said Carolyn Tandy, Chief Inclusion and Diversity Officer. 

Learn more about the event and how September 21, 2022 is now known as Women of Color Day in Louisville, Ky. → https://huma.na/3ejeg7j  

 ",,,,,,,,,,,,,,,,,
6986370200489136128,2022-10-13 17:00:56,insperity,9,0,Don't leave your company's culture up to chance. Create a workplace that inspires employees to give their best every day. Find the right recipe here. #companyculture https://bit.ly/3niyqjZ,,,,,,,,,,,,,,,,,
6986382484766670848,2022-10-13 17:49:45,oracle,207,0,"Learn how we transformed our core business operations using our own cloud technology at the Plan, Adopt, Innovate experience at #CloudWorld. https://lnkd.in/gv2_yaEn",,,,,,,,,,,,,,,,,
6986383822435069952,2022-10-13 17:55:04,avnet,49,0,Intuitive Surgical makes products for the operating room - and there's an important list of considerations when designing them. Learn more about how AMD Xilinx played a role in its latest surgical robots here: https://lnkd.in/dz8QQWbU,,,,,,,,,,,,,,,,,
6986384323637628928,2022-10-13 17:57:03,tektronix,84,5,"Presenting the only slim and lightweight benchtop oscilloscope built to empower student engineering labs and remote learning. https://bit.ly/3CuKJ2C

#NextGenTek #Tektronix #2SeriesMSO #Oscilloscope #BenchtopOscilloscope #Technology #Tech #Innovation",,,,,,,,,,,,,,,,,
6986385276088578048,2022-10-13 18:00:50,paychex,35,0,"Attending #GSCSHRM2022? Our very own Chelsey Evans, PHR, SHRM-CP will be presenting on the value of mentorship. Check out her session to hear more about how mentoring programs highlight a company’s commitment to employee retention and success.",,,,,,,,,,,,,,,,,
6986389344395677696,2022-10-13 18:17:00,thrivent,15,0,"October is #FinancialPlanning and #RetirementSecurity month. The perfect time for our President of Thrivent Investment Management Inc. Dave Kloster and team to share their perspectives on the current market and having a plan for retirement. Get access to the Kiplinger article here 👉bit.ly/3rYTnRP
",,,,,,,,,,,,,,,,,
6986389350448058368,2022-10-13 18:17:01,ceridian,33,0,"Being flexible and adaptable, organisations can use data-driven intelligence to improve employee experience and move the business forward: https://bit.ly/3qy4Sz4",,,,,,,,,,,,,,,,,
6986392619744456704,2022-10-13 18:30:01,travelers,27,0,"On a recent Truckers News Podcast, Scott Cornell, Transportation Lead and Crime & Theft Specialist at Travelers, shared insights into the latest #CargoTheft trends impacting the #Transportation and #Trucking industries. https://travl.rs/3SZZOAa",,,,,,,,,,,,,,,,,
6986392803857633280,2022-10-13 18:30:45,amd,279,3,"Lenovo’s latest ThinkPad Z13 is what Windows Central is calling “a modern take on an iconic laptop.” A sleek design and AMD Ryzen mobile processor merge to deliver power, productivity, and performance right to Gen Z. Here’s why:",,,,,,,,,,,,,,,,,
6986400170192097284,2022-10-13 19:00:01,wellsfargo,76,0,Wishing our United States Navy a happy 247th birthday. Thank you to all currently serving and those who have served. http://on.wf.com/6042M5ybG,,,,,,,,,,,,,,,,,
6986400190953910272,2022-10-13 19:00:06,metlife,234,0,Employees who say their employer provides them with the flexibility they need to manage both work and life are significantly more likely to say they feel mentally healthy than employees who don’t. See how flexibility can boost wellness and retention with findings from our latest report: http://spr.ly/6048M984q #HR #WorkplaceCulture,,,,,,,,,,,,,,,,,
6986400251544842240,2022-10-13 19:00:21,insperity,6,0,"#ICYMI: Our latest webinar focused on building a future-ready business through culture and commitment to innovation. Experts at Insperity tackled ways leaders can inspire and motivate their workforce. 

Watch it here, and don't forget to subscribe: https://bit.ly/3VoPS4P

#HRThatMakesaDifference #Insperity",,,,,,,,,,,,,,,,,
6986400288114905088,2022-10-13 19:00:29,merck,165,0,"Diversity, equity, and inclusion are not just words - they are the reason we are able to deliver on our purpose — To help save and improve lives around the world. 

Learn more here https://bit.ly/3EGjd4Z! 

#DEI #PoweredByInclusion #AtMerckImInspired #LifeAtMerck #WorkCulture",,,,,,,,,,,,,,,,,
6986406432942301184,2022-10-13 19:24:54,unionpacific,36,2,"Throughout our nearly 30-year partnership with Farwest Paving, Inc., they have safely worked on our rail grade crossings throughout California. Their services include asphalt paving, parking lot striping and seal coating. We're proud to celebrate Farwest Paving during #hispanicheritagemonth.",,,,,,,,,,,,,,,,,
6986406736639250432,2022-10-13 19:26:07,xerox,292,15,"“We are focused on evolving our operations to directly improve customer outcomes,” said Steve Bandrowczak, Xerox CEO. “Fred’s experience and expertise will help us advance our delivery models to drive greater customer satisfaction and overall experience.”
Read more: https://xerox.bz/3MtYa7m",,,,,,,,,,,,,,,,,
6986411510428286977,2022-10-13 19:45:05,iheartmedia,40,2,"Heard at ANA Association of National Advertisers Audio Summit:

With insurance agents spread out across almost every zip code in the country, State Farm aims to not only reach into all those communities with its message but also reflect the diversity of those populations.

State Farm's VP of Marketing, Alyson Griffin, while on Tuesday's  panel with iHeartMedia's Gayle Troberman and Rahul Sabnis, said “We're always thinking about what we say, how we say it, and where we say it...for us, it's not a one-size-fits-all. Audio gives us that flexibility, gives us that depth and discovery for us to match the passion points of our target.""


Read more about the panel here: https://lnkd.in/eagyhsA5",,,,,,,,,,,,,,,,,
6986415380948803585,2022-10-13 20:00:28,kiewit,304,2,"“My favorite part about being an engineer is seeing what I design built in real life.”

From the office to a job site, the women of Kiewit make an impact that can be seen across North America. Our Women in Kiewit initiative helps continue to strengthen our efforts to attract, develop and retain women who have a passion for our industry. 

Come hear from our team at the Society of Women Engineers conference on October 20-22 in Houston, Texas. Visit our booth to learn more about the opportunities we have available and how you too can help make an impact. #WE22",,,,,,,,,,,,,,,,,
6986415449492086785,2022-10-13 20:00:44,merck,95,2,"Dream, believe, and make it happen! 

Join us in San Juan, Puerto Rico, for the Graduate School & Career Expo on October 27th – 29th, hosted by #SACNAS. 

Meet members of our team and learn how bright the future can be when you're #PoweredByInclusion. 

Register here https://bit.ly/3SKNKCK #MerckCareers #RisingTalents #STEMCareers ",,,,,,,,,,,,,,,,,
6986418306459025408,2022-10-13 20:12:05,textron,129,0,"Today, our human resource teams from across the enterprise joined Textron Executive VP and Chief Human Resources Officer, Julie Duffy, both virtually and in-person to discuss and learn about human resources initiatives from the last quarter and for the future.",,,,,,,,,,,,,,,,,
6986419976341508098,2022-10-13 20:18:43,paychex,37,1,"Paychex is excited to reveal that we are sponsors of PANGEO, the largest employment conference in the world. Join us and a spectacular lineup of thought leadership speakers on October 18th to navigate the global path to emerging talent hubs, building culture, retention, talent on the move, and the latest in global compensation. Register now for free: https://bit.ly/3EW8J1x #PANGEO2022",,,,,,,,,,,,,,,,,
6986421066713763840,2022-10-13 20:23:03,mckesson,248,22,"During Cybersecurity Awareness Month, we are excited to recognize one of our inspirational and talented leaders that help strengthen #TeamMcKesson. Huge round of applause for Michael McNeil on his recent honor!",,,,,,,,,,,,,,,,,
6986424087359148032,2022-10-13 20:35:03,staples,31,0,"National Disability Employment Awareness Month (NDEAM) is the perfect time to prioritize inclusion and promote a culture of advocacy and awareness. Learn more: https://bit.ly/3CvBZsK 

#NDEAM #Disabilityawareness ",,,,,,,,,,,,,,,,,
6986425279518822400,2022-10-13 20:39:48,tellabs,3,0,We're at The Globe and Mail's amazing Toronto headquarters that is an Optical LAN reference customer.  We're here delivering OLAN training with the help of our partners Edge Power Solutions and Davidson Violette - click here for more AIA+BICSI OLAN training options. https://bit.ly/3Ms358V,,,,,,,,,,,,,,,,,
6986428422407294976,2022-10-13 20:52:17,amgen,63,3,"#HispanicHeritageMonth may be coming to a close but through employee resource groups like ALEN, our associates can find community within our network of diverse perspectives. Learn more about diversity, inclusion and belonging at Amgen: https://bit.ly/3SFcvjE",,,,,,,,,,,,,,,,,
6986430651977596928,2022-10-13 21:01:09,oracle,283,0,We look forward to welcoming Capgemini to Las Vegas as a platinum sponsor for #CloudWorld! ☁️  https://lnkd.in/ez8iP4hk,,,,,,,,,,,,,,,,,
6986432907321958400,2022-10-13 21:10:06,amgen,207,4,"Amgen is honored to be named, along with former The National Institutes of Health Director Dr. Francis Collins, as a 2022 recipient of the Foundation for the National Institutes of Health’s Charles A. Sanders, MD, Partnership Award, which recognizes persons and organizations that have made significant contributions to the FNIH’s work to build, implement, and nurture private-public partnerships in support of the mission of the NIH. The awards will be presented at the 10th annual FNIH Awards Ceremony on October 19. 

Read more: https://amgen.ly/3RZrxj8
",,,,,,,,,,,,,,,,,
6986435392270995456,2022-10-13 21:19:59,nordstrom,144,1,"It’s the season of joy, and we’re bringing new nostalgia and holiday memories this year. From gifting and holiday dressing to holiday decor and festive events to make merry together, Nordstrom and Nordstrom Rack are the one-stop holiday destination to make holiday shopping easy and – dare we say – fun! 
 
Join us in celebrating the magic of the holidays by tuning into our Livestream holiday series, indulging in seasonal treats at our restaurants and even chatting with Santa at the North Pole! ",,,,,,,,,,,,,,,,,
6986445574426279936,2022-10-13 22:00:26,bankofhawaii,15,0,"Title IX is a monumental piece of legislation that has opened doors for women throughout academics, from scholarships and admissions to employment and sports activities. 

In honor of 2022 marking 50 years of Title IX, which was championed by our very own Patsy Mink, here's a look back at this historic piece of legislation.
",,,,,,,,,,,,,,,,,
